date,temp_min,temp_max,etp,precip,proba_precip
2022-03-24,2.3,18.9,2.14,0.0,\N
2022-03-25,4.6,18.6,2.16,0.0,\N
2022-03-26,4.3,18.9,2.09,0.0,\N
2022-03-27,2.6,19.1,1.71,0.0,\N
2022-03-28,3.0,19.5,1.6400000000000001,0.0,\N
2022-03-29,7.1,16.6,1.2,0.3,\N
2022-03-30,3.7,15.6,1.25,3.87,\N
