date,temp_min,temp_max,etp,precip,proba_precip
24-03-2022 00:00,2.3,18.5,2.15,0.0,\N
25-03-2022 00:00,4.0,18.4,2.25,0.0,\N
26-03-2022 00:00,4.2,18.4,1.95,0.0,\N
27-03-2022 00:00,2.6,19.1,1.68,0.0,\N
28-03-2022 00:00,2.7,19.6,1.8399999999999999,0.0,\N
29-03-2022 00:00,6.5,16.1,1.1500000000000001,0.06,\N
30-03-2022 00:00,2.2,8.8,0.9,0.0,\N
