date,temp,etp,precip
2022-03-29 23:00,8.5,0.01,0.0
2022-03-30 00:00,7.9,0.01,0.0
2022-03-30 01:00,7.2,0.0,0.0
2022-03-30 02:00,6.7,0.0,0.0
2022-03-30 03:00,6.2,0.0,0.0
2022-03-30 04:00,5.7,0.0,0.0
2022-03-30 05:00,5.2,0.0,0.0
2022-03-30 06:00,4.8,0.0,0.0
2022-03-30 07:00,5.0,0.0,0.0
2022-03-30 08:00,6.5,0.01,0.0
2022-03-30 09:00,8.6,0.04,0.0
2022-03-30 10:00,11.1,0.08,0.0
2022-03-30 11:00,12.1,0.13,0.16
2022-03-30 12:00,12.6,0.18,0.16
2022-03-30 13:00,13.1,0.19,0.16
2022-03-30 14:00,13.3,0.19,0.27
2022-03-30 15:00,13.2,0.17,0.27
2022-03-30 16:00,12.9,0.15,0.27
2022-03-30 17:00,12.2,0.12,0.16
2022-03-30 18:00,11.3,0.08,0.16
2022-03-30 19:00,10.2,0.06,0.16
2022-03-30 20:00,9.5,0.03,0.0
2022-03-30 21:00,8.9,0.01,0.0
2022-03-30 22:00,8.3,0.0,0.0
2022-03-30 23:00,8.0,0.0,0.0
