date,temp_min,temp_max,etp,precip,proba_precip
24-03-2022 00:00,3.2,19.0,2.18,0.0,\N
25-03-2022 00:00,4.1,18.6,2.21,0.0,\N
26-03-2022 00:00,5.5,18.5,2.08,0.0,\N
27-03-2022 00:00,3.1,18.8,1.74,0.0,\N
28-03-2022 00:00,4.2,18.4,1.4300000000000002,0.0,\N
29-03-2022 00:00,7.2,15.8,1.24,0.96,\N
30-03-2022 00:00,3.4,15.0,1.34,2.92,\N
