date,temp,etp,precip
29-03-2022 11:00,13.3,0.11,0.05
29-03-2022 12:00,13.7,0.16,0.05
29-03-2022 13:00,13.9,0.17,0.05
29-03-2022 14:00,13.9,0.17,0.17
29-03-2022 15:00,13.8,0.16,0.17
29-03-2022 16:00,13.3,0.14,0.17
29-03-2022 17:00,12.9,0.11,0.05
29-03-2022 18:00,12.4,0.08,0.05
29-03-2022 19:00,11.5,0.06,0.05
29-03-2022 20:00,10.7,0.04,0.0
29-03-2022 21:00,9.9,0.02,0.0
29-03-2022 22:00,8.7,0.01,0.0
29-03-2022 23:00,8.0,0.01,0.0
30-03-2022 00:00,7.2,0.01,0.0
30-03-2022 01:00,6.3,0.01,0.0
30-03-2022 02:00,5.6,0.01,0.0
30-03-2022 03:00,5.0,0.01,0.0
30-03-2022 04:00,4.2,0.0,0.0
30-03-2022 05:00,3.5,0.0,0.0
30-03-2022 06:00,2.9,0.0,0.0
30-03-2022 07:00,2.6,0.01,0.0
30-03-2022 08:00,3.2,0.03,0.0
30-03-2022 09:00,4.2,0.05,0.0
30-03-2022 10:00,5.6,0.07,0.0
30-03-2022 11:00,6.5,0.1,0.0
30-03-2022 12:00,7.4,0.13,0.0
30-03-2022 13:00,8.1,0.14,0.0
30-03-2022 14:00,8.2,0.14,0.0
30-03-2022 15:00,7.8,0.13,0.0
30-03-2022 16:00,7.1,0.12,0.0
30-03-2022 17:00,6.2,0.09,0.0
30-03-2022 18:00,5.0,0.06,0.0
30-03-2022 19:00,3.6,0.05,0.0
30-03-2022 20:00,2.7,0.04,0.0
30-03-2022 21:00,2.0,0.03,0.0
30-03-2022 22:00,1.0,0.02,0.0
30-03-2022 23:00,0.4,0.02,0.0
