date,temp_min,temp_max,etp,precip,proba_precip
2022-03-24 00:00,0.6,19.4,1.73,0.0,\N
2022-03-25 00:00,2.0,19.3,1.7,0.0,\N
2022-03-26 00:00,2.2,19.7,1.6400000000000001,0.0,\N
2022-03-27 00:00,3.1,19.6,1.47,0.0,\N
2022-03-28 00:00,3.3,20.0,1.3,0.0,\N
2022-03-29 00:00,7.2,16.5,1.15,0.93,\N
2022-03-30 00:00,3.7,16.1,1.25,3.33,\N
