date,temp,etp,precip
27-03-2022 15:00,17.9,0.26,0.0
27-03-2022 16:00,17.9,0.22,0.0
27-03-2022 17:00,17.2,0.17,0.0
27-03-2022 18:00,16.1,0.1,0.0
27-03-2022 19:00,14.1,0.06,0.0
27-03-2022 20:00,12.1,0.03,0.0
27-03-2022 21:00,9.9,0.0,0.0
27-03-2022 22:00,7.5,0.0,0.0
27-03-2022 23:00,6.9,0.0,0.0
28-03-2022 00:00,6.8,0.0,0.0
28-03-2022 01:00,6.8,0.0,0.0
28-03-2022 02:00,6.7,0.0,0.0
28-03-2022 03:00,6.7,0.0,0.0
28-03-2022 04:00,6.5,0.0,0.0
28-03-2022 05:00,5.8,0.0,0.0
28-03-2022 06:00,4.9,0.0,0.0
28-03-2022 07:00,4.9,0.0,0.0
28-03-2022 08:00,6.8,0.01,0.0
28-03-2022 09:00,9.6,0.04,0.0
28-03-2022 10:00,13.1,0.09,0.0
28-03-2022 11:00,14.9,0.16,0.0
28-03-2022 12:00,16.3,0.24,0.0
28-03-2022 13:00,17.6,0.26,0.0
28-03-2022 14:00,18.1,0.27,0.0
28-03-2022 15:00,18.1,0.25,0.0
28-03-2022 16:00,17.7,0.22,0.0
28-03-2022 17:00,16.9,0.17,0.0
28-03-2022 18:00,15.7,0.1,0.0
28-03-2022 19:00,13.9,0.07,0.0
28-03-2022 20:00,12.3,0.03,0.0
28-03-2022 21:00,10.5,0.01,0.0
28-03-2022 22:00,8.6,0.0,0.0
28-03-2022 23:00,7.9,0.0,0.0
29-03-2022 00:00,7.5,0.01,0.0
29-03-2022 01:00,7.3,0.01,0.0
29-03-2022 02:00,7.2,0.01,0.02
29-03-2022 03:00,7.3,0.01,0.02
29-03-2022 04:00,7.4,0.01,0.02
29-03-2022 05:00,7.2,0.0,0.0
29-03-2022 06:00,6.9,0.0,0.0
29-03-2022 07:00,6.6,0.0,0.0
29-03-2022 08:00,6.5,0.01,0.0
29-03-2022 09:00,8.8,0.03,0.0
29-03-2022 10:00,11.7,0.07,0.0
29-03-2022 11:00,13.0,0.12,0.03
29-03-2022 12:00,14.1,0.17,0.03
29-03-2022 13:00,14.8,0.18,0.03
29-03-2022 14:00,14.7,0.19,0.19
29-03-2022 15:00,14.2,0.18,0.19
29-03-2022 16:00,13.4,0.16,0.19
29-03-2022 17:00,13.0,0.12,0.01
29-03-2022 18:00,12.7,0.08,0.01
29-03-2022 19:00,11.9,0.05,0.01
29-03-2022 20:00,10.8,0.03,0.0
29-03-2022 21:00,9.4,0.01,0.0
29-03-2022 22:00,7.8,0.01,0.0
29-03-2022 23:00,7.0,0.01,0.0
30-03-2022 00:00,6.5,0.01,0.0
30-03-2022 01:00,5.7,0.01,0.0
30-03-2022 02:00,5.0,0.01,0.0
30-03-2022 03:00,4.3,0.0,0.0
30-03-2022 04:00,3.4,0.0,0.0
30-03-2022 05:00,2.8,0.0,0.0
30-03-2022 06:00,2.2,0.0,0.0
30-03-2022 07:00,2.1,0.01,0.0
30-03-2022 08:00,2.9,0.02,0.0
30-03-2022 09:00,4.2,0.05,0.0
30-03-2022 10:00,5.9,0.08,0.0
30-03-2022 11:00,6.9,0.12,0.0
30-03-2022 12:00,7.8,0.16,0.0
30-03-2022 13:00,8.6,0.17,0.0
30-03-2022 14:00,8.7,0.17,0.0
30-03-2022 15:00,8.4,0.16,0.0
30-03-2022 16:00,7.7,0.14,0.0
30-03-2022 17:00,6.8,0.11,0.0
30-03-2022 18:00,5.7,0.08,0.0
30-03-2022 19:00,4.3,0.06,0.0
30-03-2022 20:00,3.5,0.04,0.0
30-03-2022 21:00,2.7,0.03,0.0
30-03-2022 22:00,1.8,0.02,0.0
30-03-2022 23:00,1.2,0.02,0.0
