date,temp_min,temp_max,etp,precip,proba_precip
2022-03-24,5.4,17.5,1.9,0.0,\N
2022-03-25,7.4,17.7,2.15,0.0,\N
2022-03-26,8.6,17.0,2.12,0.0,\N
2022-03-27,3.1,18.0,1.9800000000000002,0.0,\N
2022-03-28,4.9,17.1,1.3,0.18,\N
2022-03-29,6.9,15.4,1.37,1.26,\N
2022-03-30,2.2,14.1,1.48,1.62,\N
