date,temp_min,temp_max,etp,precip,proba_precip
24-03-2022 00:00,6.1,17.2,1.54,0.0,\N
25-03-2022 00:00,7.5,17.2,1.47,0.0,\N
26-03-2022 00:00,6.3,16.9,1.29,0.0,\N
27-03-2022 00:00,6.9,18.3,1.29,0.0,\N
28-03-2022 00:00,7.6,17.3,1.01,0.0,\N
29-03-2022 00:00,9.2,14.8,1.1600000000000001,0.57,\N
30-03-2022 00:00,6.0,13.6,1.47,1.92,\N
