date,temp_min,temp_max,etp,precip,proba_precip
24-03-2022 00:00,1.0,18.8,1.83,0.0,\N
25-03-2022 00:00,2.5,17.9,1.98,0.0,\N
26-03-2022 00:00,4.5,18.3,1.95,0.0,\N
27-03-2022 00:00,4.9,18.4,1.6600000000000001,0.0,\N
28-03-2022 00:00,4.3,18.5,1.4000000000000001,0.0,\N
29-03-2022 00:00,6.9,15.3,1.11,1.02,\N
30-03-2022 00:00,3.5,14.8,1.33,3.73,\N
